session_key,player_key,game_key,timestamp,date,hour,day_of_week,week,month,is_weekend,platform,region,player_type,duration_mins
4165,334,,2026-01-23 17:18:18.196005,2026-01-23,17,Friday,4,1,False,PlayStation 5,Asia,hardcore,105.0
4166,360,9.0,2026-01-23 17:20:18.196005,2026-01-23,17,Friday,4,1,False,Xbox Series X,Asia,hardcore,100.0
4167,131,9.0,2026-01-23 17:21:18.196005,2026-01-23,17,Friday,4,1,False,Xbox Series X,Europe,regular,94.0
4168,19,7.0,2026-01-23 17:27:18.196005,2026-01-23,17,Friday,4,1,False,PlayStation 5,Europe,regular,117.0
4169,83,4.0,2026-01-23 17:27:18.196005,2026-01-23,17,Friday,4,1,False,Xbox Series X,Asia,hardcore,259.0
4170,47,,2026-01-23 17:28:18.196005,2026-01-23,17,Friday,4,1,False,Xbox Series X,North America,regular,59.0
4171,360,9.0,2026-01-23 17:32:18.196005,2026-01-23,17,Friday,4,1,False,Xbox Series X,Asia,hardcore,242.0
4172,299,8.0,2026-01-23 17:35:18.196005,2026-01-23,17,Friday,4,1,False,PC,Asia,hardcore,251.0
4173,127,10.0,2026-01-23 17:46:18.196005,2026-01-23,17,Friday,4,1,False,Xbox Series X,Asia,hardcore,199.0
4174,291,1.0,2026-01-23 17:47:18.196005,2026-01-23,17,Friday,4,1,False,PlayStation 5,South America,regular,62.0
4175,107,,2026-01-23 17:55:18.196005,2026-01-23,17,Friday,4,1,False,PC,Europe,casual,49.0
4176,154,,2026-01-23 18:03:18.196005,2026-01-23,18,Friday,4,1,False,PlayStation 5,Europe,regular,77.0
4177,191,3.0,2026-01-23 18:03:18.196005,2026-01-23,18,Friday,4,1,False,PC,North America,hardcore,167.0
4178,439,1.0,2026-01-23 18:12:18.196005,2026-01-23,18,Friday,4,1,False,Xbox Series X,Europe,casual,49.0
4179,394,10.0,2026-01-23 18:20:18.196005,2026-01-23,18,Friday,4,1,False,Xbox Series X,Asia,casual,23.0
4180,22,,2026-01-23 18:21:18.196005,2026-01-23,18,Friday,4,1,False,PlayStation 5,Europe,regular,97.0
4181,25,10.0,2026-01-23 18:22:18.196005,2026-01-23,18,Friday,4,1,False,PC,Europe,casual,29.0
4182,84,6.0,2026-01-23 18:25:18.196005,2026-01-23,18,Friday,4,1,False,PlayStation 5,Asia,hardcore,91.0
4183,366,,2026-01-23 18:29:18.196005,2026-01-23,18,Friday,4,1,False,PlayStation 5,North America,regular,61.0
4184,19,7.0,2026-01-23 18:30:18.196005,2026-01-23,18,Friday,4,1,False,PlayStation 5,Europe,regular,58.0
4185,279,9.0,2026-01-23 18:36:18.196005,2026-01-23,18,Friday,4,1,False,PlayStation 5,Asia,hardcore,90.0
4186,127,10.0,2026-01-23 18:36:18.196005,2026-01-23,18,Friday,4,1,False,Xbox Series X,Asia,hardcore,282.0
4187,74,1.0,2026-01-23 18:55:18.196005,2026-01-23,18,Friday,4,1,False,PC,Europe,regular,91.0
4188,285,6.0,2026-01-23 18:56:18.196005,2026-01-23,18,Friday,4,1,False,PlayStation 5,Oceania,regular,100.0
4189,266,3.0,2026-01-23 19:00:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,North America,regular,105.0
4190,419,4.0,2026-01-23 19:02:18.196005,2026-01-23,19,Friday,4,1,False,PlayStation 5,Europe,regular,86.0
4191,305,8.0,2026-01-23 19:03:18.196005,2026-01-23,19,Friday,4,1,False,PlayStation 5,North America,casual,32.0
4192,87,,2026-01-23 19:03:18.196005,2026-01-23,19,Friday,4,1,False,PC,Europe,hardcore,274.0
4193,280,1.0,2026-01-23 19:03:18.196005,2026-01-23,19,Friday,4,1,False,PC,Europe,hardcore,110.0
4194,358,8.0,2026-01-23 19:08:18.196005,2026-01-23,19,Friday,4,1,False,PlayStation 5,Europe,regular,93.0
4195,438,10.0,2026-01-23 19:10:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,South America,regular,59.0
4196,376,10.0,2026-01-23 19:11:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,Europe,hardcore,260.0
4197,290,8.0,2026-01-23 19:19:18.196005,2026-01-23,19,Friday,4,1,False,PlayStation 5,Oceania,casual,38.0
4198,390,1.0,2026-01-23 19:20:18.196005,2026-01-23,19,Friday,4,1,False,PlayStation 5,North America,hardcore,160.0
4199,203,7.0,2026-01-23 19:22:18.196005,2026-01-23,19,Friday,4,1,False,PlayStation 5,Europe,hardcore,125.0
4200,266,3.0,2026-01-23 19:22:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,North America,regular,75.0
4201,371,4.0,2026-01-23 19:23:18.196005,2026-01-23,19,Friday,4,1,False,PlayStation 5,North America,regular,85.0
4202,120,1.0,2026-01-23 19:25:18.196005,2026-01-23,19,Friday,4,1,False,PC,Europe,hardcore,191.0
4203,127,10.0,2026-01-23 19:25:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,Asia,hardcore,280.0
4204,385,3.0,2026-01-23 19:28:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,Europe,hardcore,164.0
4205,263,9.0,2026-01-23 19:33:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,Asia,regular,72.0
4206,376,10.0,2026-01-23 19:33:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,Europe,hardcore,161.0
4207,229,8.0,2026-01-23 19:35:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,North America,regular,64.0
4208,203,7.0,2026-01-23 19:46:18.196005,2026-01-23,19,Friday,4,1,False,PlayStation 5,Europe,hardcore,179.0
4209,406,1.0,2026-01-23 19:49:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,Europe,casual,32.0
4210,183,3.0,2026-01-23 19:52:18.196005,2026-01-23,19,Friday,4,1,False,PC,Europe,regular,116.0
4211,21,9.0,2026-01-23 19:57:18.196005,2026-01-23,19,Friday,4,1,False,Xbox Series X,Europe,hardcore,271.0
4212,115,,2026-01-23 20:06:18.196005,2026-01-23,20,Friday,4,1,False,PC,North America,hardcore,207.0
4213,279,9.0,2026-01-23 20:07:18.196005,2026-01-23,20,Friday,4,1,False,PlayStation 5,Asia,hardcore,261.0
4214,133,1.0,2026-01-23 20:14:18.196005,2026-01-23,20,Friday,4,1,False,Xbox Series X,North America,regular,64.0
4215,112,8.0,2026-01-23 20:15:18.196005,2026-01-23,20,Friday,4,1,False,PC,North America,regular,115.0
4216,80,3.0,2026-01-23 20:24:18.196005,2026-01-23,20,Friday,4,1,False,PlayStation 5,North America,regular,73.0
4217,111,9.0,2026-01-23 20:24:18.196005,2026-01-23,20,Friday,4,1,False,PC,Asia,hardcore,96.0
4218,36,3.0,2026-01-23 20:28:18.196005,2026-01-23,20,Friday,4,1,False,Xbox Series X,Asia,regular,49.0
4219,378,,2026-01-23 20:31:18.196005,2026-01-23,20,Friday,4,1,False,PC,North America,regular,49.0
4220,155,3.0,2026-01-23 20:37:18.196005,2026-01-23,20,Friday,4,1,False,PlayStation 5,Asia,hardcore,165.0
4221,399,10.0,2026-01-23 20:38:18.196005,2026-01-23,20,Friday,4,1,False,Xbox Series X,Europe,hardcore,288.0
4222,138,,2026-01-23 20:49:18.196005,2026-01-23,20,Friday,4,1,False,Xbox Series X,North America,casual,31.0
4223,338,,2026-01-23 20:51:18.196005,2026-01-23,20,Friday,4,1,False,Xbox Series X,Europe,regular,76.0
4224,120,1.0,2026-01-23 21:07:18.196005,2026-01-23,21,Friday,4,1,False,PC,Europe,hardcore,135.0
4225,185,1.0,2026-01-23 21:13:18.196005,2026-01-23,21,Friday,4,1,False,PlayStation 5,North America,casual,56.0
4226,219,8.0,2026-01-23 21:15:18.196005,2026-01-23,21,Friday,4,1,False,PC,Europe,hardcore,171.0
4227,25,10.0,2026-01-23 21:17:18.196005,2026-01-23,21,Friday,4,1,False,PC,Europe,casual,38.0
4228,100,9.0,2026-01-23 21:18:18.196005,2026-01-23,21,Friday,4,1,False,PlayStation 5,Asia,regular,60.0
4229,218,4.0,2026-01-23 21:21:18.196005,2026-01-23,21,Friday,4,1,False,PlayStation 5,North America,regular,48.0
4230,30,6.0,2026-01-23 21:25:18.196005,2026-01-23,21,Friday,4,1,False,PlayStation 5,Europe,casual,52.0
4231,369,6.0,2026-01-23 21:30:18.196005,2026-01-23,21,Friday,4,1,False,PlayStation 5,Oceania,casual,35.0
4232,155,3.0,2026-01-23 21:37:18.196005,2026-01-23,21,Friday,4,1,False,PlayStation 5,Asia,hardcore,108.0
4233,155,3.0,2026-01-23 21:41:18.196005,2026-01-23,21,Friday,4,1,False,PlayStation 5,Asia,hardcore,94.0
4234,175,9.0,2026-01-23 21:46:18.196005,2026-01-23,21,Friday,4,1,False,Xbox Series X,Oceania,regular,111.0
4235,401,,2026-01-23 21:51:18.196005,2026-01-23,21,Friday,4,1,False,PlayStation 5,North America,regular,53.0
4236,91,,2026-01-23 21:54:18.196005,2026-01-23,21,Friday,4,1,False,Xbox Series X,Oceania,hardcore,168.0
4237,385,3.0,2026-01-23 22:01:18.196005,2026-01-23,22,Friday,4,1,False,Xbox Series X,Europe,hardcore,173.0
4238,335,7.0,2026-01-23 22:07:18.196005,2026-01-23,22,Friday,4,1,False,Xbox Series X,Asia,regular,58.0
4239,366,,2026-01-23 22:11:18.196005,2026-01-23,22,Friday,4,1,False,PlayStation 5,North America,regular,116.0
4240,24,10.0,2026-01-23 22:14:18.196005,2026-01-23,22,Friday,4,1,False,PlayStation 5,South America,casual,52.0
4241,127,10.0,2026-01-23 22:30:18.196005,2026-01-23,22,Friday,4,1,False,Xbox Series X,Asia,hardcore,174.0
4242,260,9.0,2026-01-23 22:32:18.196005,2026-01-23,22,Friday,4,1,False,Xbox Series X,North America,hardcore,290.0
4243,195,4.0,2026-01-23 22:45:18.196005,2026-01-23,22,Friday,4,1,False,PlayStation 5,Oceania,hardcore,271.0
4244,107,,2026-01-23 22:48:18.196005,2026-01-23,22,Friday,4,1,False,PC,Europe,casual,45.0
4245,174,6.0,2026-01-23 22:54:18.196005,2026-01-23,22,Friday,4,1,False,PC,South America,hardcore,278.0
4246,197,,2026-01-23 22:59:18.196005,2026-01-23,22,Friday,4,1,False,PlayStation 5,Europe,hardcore,182.0
4247,48,6.0,2026-01-23 23:02:18.196005,2026-01-23,23,Friday,4,1,False,Xbox Series X,Europe,regular,66.0
4248,384,6.0,2026-01-23 23:03:18.196005,2026-01-23,23,Friday,4,1,False,Xbox Series X,South America,regular,50.0
4249,83,4.0,2026-01-23 23:08:18.196005,2026-01-23,23,Friday,4,1,False,Xbox Series X,Asia,hardcore,196.0
4250,341,9.0,2026-01-23 23:10:18.196005,2026-01-23,23,Friday,4,1,False,PlayStation 5,North America,hardcore,181.0
4251,376,10.0,2026-01-23 23:16:18.196005,2026-01-23,23,Friday,4,1,False,Xbox Series X,Europe,hardcore,247.0
4252,371,4.0,2026-01-23 23:19:18.196005,2026-01-23,23,Friday,4,1,False,PlayStation 5,North America,regular,81.0
4253,318,4.0,2026-01-23 23:23:18.196005,2026-01-23,23,Friday,4,1,False,PlayStation 5,South America,hardcore,115.0
4254,98,10.0,2026-01-23 23:28:18.196005,2026-01-23,23,Friday,4,1,False,Xbox Series X,North America,regular,85.0
4255,260,9.0,2026-01-23 23:29:18.196005,2026-01-23,23,Friday,4,1,False,Xbox Series X,North America,hardcore,173.0
4256,399,10.0,2026-01-23 23:36:18.196005,2026-01-23,23,Friday,4,1,False,Xbox Series X,Europe,hardcore,133.0
4257,304,7.0,2026-01-23 23:37:18.196005,2026-01-23,23,Friday,4,1,False,PlayStation 5,North America,hardcore,163.0
4258,254,8.0,2026-01-23 23:55:18.196005,2026-01-23,23,Friday,4,1,False,PC,Asia,regular,62.0
4259,380,6.0,2026-01-23 23:57:18.196005,2026-01-23,23,Friday,4,1,False,PC,Europe,casual,29.0
4260,142,8.0,2026-01-24 00:00:18.196005,2026-01-24,0,Saturday,4,1,True,Xbox Series X,Asia,regular,118.0
4261,326,4.0,2026-01-24 00:00:18.196005,2026-01-24,0,Saturday,4,1,True,PC,North America,hardcore,258.0
4262,210,10.0,2026-01-24 00:07:18.196005,2026-01-24,0,Saturday,4,1,True,PlayStation 5,North America,regular,82.0
4263,254,8.0,2026-01-24 00:16:18.196005,2026-01-24,0,Saturday,4,1,True,PC,Asia,regular,69.0
4264,363,8.0,2026-01-24 00:19:18.196005,2026-01-24,0,Saturday,4,1,True,Xbox Series X,South America,hardcore,115.0
4265,127,10.0,2026-01-24 00:20:18.196005,2026-01-24,0,Saturday,4,1,True,Xbox Series X,Asia,hardcore,97.0
4266,405,10.0,2026-01-24 00:29:18.196005,2026-01-24,0,Saturday,4,1,True,Xbox Series X,Asia,hardcore,202.0
4267,155,3.0,2026-01-24 00:30:18.196005,2026-01-24,0,Saturday,4,1,True,PlayStation 5,Asia,hardcore,211.0
4268,20,1.0,2026-01-24 00:34:18.196005,2026-01-24,0,Saturday,4,1,True,Xbox Series X,North America,hardcore,226.0
4269,63,7.0,2026-01-24 00:35:18.196005,2026-01-24,0,Saturday,4,1,True,PC,Asia,hardcore,269.0
4270,154,,2026-01-24 00:37:18.196005,2026-01-24,0,Saturday,4,1,True,PlayStation 5,Europe,regular,73.0
4271,136,,2026-01-24 00:41:18.196005,2026-01-24,0,Saturday,4,1,True,Xbox Series X,Europe,casual,26.0
4272,393,9.0,2026-01-24 00:48:18.196005,2026-01-24,0,Saturday,4,1,True,PC,Europe,regular,71.0
4273,326,4.0,2026-01-24 00:59:18.196005,2026-01-24,0,Saturday,4,1,True,PC,North America,hardcore,201.0
4274,278,8.0,2026-01-24 00:59:18.196005,2026-01-24,0,Saturday,4,1,True,PlayStation 5,Europe,regular,98.0
4275,338,,2026-01-24 01:02:18.196005,2026-01-24,1,Saturday,4,1,True,Xbox Series X,Europe,regular,81.0
4276,406,1.0,2026-01-24 01:05:18.196005,2026-01-24,1,Saturday,4,1,True,Xbox Series X,Europe,casual,48.0
4277,341,9.0,2026-01-24 01:06:18.196005,2026-01-24,1,Saturday,4,1,True,PlayStation 5,North America,hardcore,262.0
4278,332,7.0,2026-01-24 01:06:18.196005,2026-01-24,1,Saturday,4,1,True,PC,North America,regular,81.0
4279,430,8.0,2026-01-24 01:12:18.196005,2026-01-24,1,Saturday,4,1,True,PlayStation 5,Asia,regular,102.0
4280,47,,2026-01-24 01:17:18.196005,2026-01-24,1,Saturday,4,1,True,Xbox Series X,North America,regular,116.0
4281,20,1.0,2026-01-24 01:28:18.196005,2026-01-24,1,Saturday,4,1,True,Xbox Series X,North America,hardcore,265.0
4282,290,8.0,2026-01-24 01:36:18.196005,2026-01-24,1,Saturday,4,1,True,PlayStation 5,Oceania,casual,34.0
4283,310,7.0,2026-01-24 01:43:18.196005,2026-01-24,1,Saturday,4,1,True,PC,North America,regular,98.0
4284,47,,2026-01-24 01:46:18.196005,2026-01-24,1,Saturday,4,1,True,Xbox Series X,North America,regular,67.0
4285,419,4.0,2026-01-24 01:50:18.196005,2026-01-24,1,Saturday,4,1,True,PlayStation 5,Europe,regular,96.0
4286,21,9.0,2026-01-24 01:52:18.196005,2026-01-24,1,Saturday,4,1,True,Xbox Series X,Europe,hardcore,248.0
4287,333,8.0,2026-01-24 01:55:18.196005,2026-01-24,1,Saturday,4,1,True,PlayStation 5,Europe,regular,88.0
4288,132,,2026-01-24 02:03:18.196005,2026-01-24,2,Saturday,4,1,True,PC,North America,casual,46.0
4289,214,,2026-01-24 02:04:18.196005,2026-01-24,2,Saturday,4,1,True,PlayStation 5,North America,hardcore,124.0
4290,405,10.0,2026-01-24 02:14:18.196005,2026-01-24,2,Saturday,4,1,True,Xbox Series X,Asia,hardcore,253.0
4291,98,10.0,2026-01-24 02:16:18.196005,2026-01-24,2,Saturday,4,1,True,Xbox Series X,North America,regular,77.0
4292,254,8.0,2026-01-24 02:16:18.196005,2026-01-24,2,Saturday,4,1,True,PC,Asia,regular,46.0
4293,205,7.0,2026-01-24 02:16:18.196005,2026-01-24,2,Saturday,4,1,True,Xbox Series X,South America,hardcore,117.0
4294,219,8.0,2026-01-24 02:24:18.196005,2026-01-24,2,Saturday,4,1,True,PC,Europe,hardcore,151.0
4295,294,3.0,2026-01-24 02:32:18.196005,2026-01-24,2,Saturday,4,1,True,PlayStation 5,Europe,regular,54.0
4296,69,,2026-01-24 02:35:18.196005,2026-01-24,2,Saturday,4,1,True,Xbox Series X,Europe,regular,71.0
4297,12,,2026-01-24 02:41:18.196005,2026-01-24,2,Saturday,4,1,True,PlayStation 5,Europe,hardcore,286.0
4298,177,1.0,2026-01-24 03:04:18.196005,2026-01-24,3,Saturday,4,1,True,PC,South America,casual,43.0
4299,72,7.0,2026-01-24 03:05:18.196005,2026-01-24,3,Saturday,4,1,True,PC,North America,regular,77.0
4300,170,1.0,2026-01-24 03:05:18.196005,2026-01-24,3,Saturday,4,1,True,PC,Europe,hardcore,273.0
4301,149,6.0,2026-01-24 03:09:18.196005,2026-01-24,3,Saturday,4,1,True,PlayStation 5,North America,hardcore,205.0
4302,363,8.0,2026-01-24 03:09:18.196005,2026-01-24,3,Saturday,4,1,True,Xbox Series X,South America,hardcore,280.0
4303,28,,2026-01-24 03:09:18.196005,2026-01-24,3,Saturday,4,1,True,PC,Oceania,hardcore,111.0
4304,37,9.0,2026-01-24 03:11:18.196005,2026-01-24,3,Saturday,4,1,True,PlayStation 5,Asia,regular,116.0
4305,170,1.0,2026-01-24 03:19:18.196005,2026-01-24,3,Saturday,4,1,True,PC,Europe,hardcore,267.0
4306,208,10.0,2026-01-24 03:21:18.196005,2026-01-24,3,Saturday,4,1,True,PlayStation 5,North America,casual,39.0
4307,36,3.0,2026-01-24 03:30:18.196005,2026-01-24,3,Saturday,4,1,True,Xbox Series X,Asia,regular,69.0
4308,219,8.0,2026-01-24 03:31:18.196005,2026-01-24,3,Saturday,4,1,True,PC,Europe,hardcore,262.0
4309,345,9.0,2026-01-24 03:31:18.196005,2026-01-24,3,Saturday,4,1,True,PC,Europe,regular,84.0
4310,57,,2026-01-24 03:33:18.196005,2026-01-24,3,Saturday,4,1,True,PlayStation 5,Asia,regular,53.0
4311,227,6.0,2026-01-24 11:35:18.196005,2026-01-24,11,Saturday,4,1,True,Xbox Series X,Europe,regular,57.0
4312,191,3.0,2026-01-24 11:35:18.196005,2026-01-24,11,Saturday,4,1,True,PC,North America,hardcore,243.0
4313,205,7.0,2026-01-24 11:41:18.196005,2026-01-24,11,Saturday,4,1,True,Xbox Series X,South America,hardcore,246.0
4314,18,8.0,2026-01-24 11:44:18.196005,2026-01-24,11,Saturday,4,1,True,PC,Europe,regular,68.0
4315,263,9.0,2026-01-24 11:47:18.196005,2026-01-24,11,Saturday,4,1,True,Xbox Series X,Asia,regular,101.0
4316,84,6.0,2026-01-24 11:49:18.196005,2026-01-24,11,Saturday,4,1,True,PlayStation 5,Asia,hardcore,104.0
4317,367,,2026-01-24 11:50:18.196005,2026-01-24,11,Saturday,4,1,True,PlayStation 5,Asia,hardcore,163.0
4318,308,1.0,2026-01-24 11:56:18.196005,2026-01-24,11,Saturday,4,1,True,Xbox Series X,Asia,regular,91.0
4319,138,,2026-01-24 12:01:18.196005,2026-01-24,12,Saturday,4,1,True,Xbox Series X,North America,casual,41.0
4320,6,10.0,2026-01-24 12:05:18.196005,2026-01-24,12,Saturday,4,1,True,PlayStation 5,North America,hardcore,107.0
4321,292,7.0,2026-01-24 12:08:18.196005,2026-01-24,12,Saturday,4,1,True,Xbox Series X,Europe,hardcore,251.0
4322,279,9.0,2026-01-24 12:09:18.196005,2026-01-24,12,Saturday,4,1,True,PlayStation 5,Asia,hardcore,109.0
4323,133,1.0,2026-01-24 12:14:18.196005,2026-01-24,12,Saturday,4,1,True,Xbox Series X,North America,regular,48.0
4324,149,6.0,2026-01-24 12:18:18.196005,2026-01-24,12,Saturday,4,1,True,PlayStation 5,North America,hardcore,217.0
4325,243,,2026-01-24 12:22:18.196005,2026-01-24,12,Saturday,4,1,True,PC,North America,hardcore,173.0
4326,94,,2026-01-24 12:24:18.196005,2026-01-24,12,Saturday,4,1,True,PC,Asia,regular,70.0
4327,137,4.0,2026-01-24 12:28:18.196005,2026-01-24,12,Saturday,4,1,True,PlayStation 5,North America,hardcore,117.0
4328,243,,2026-01-24 12:32:18.196005,2026-01-24,12,Saturday,4,1,True,PC,North America,hardcore,270.0
4329,84,6.0,2026-01-24 12:34:18.196005,2026-01-24,12,Saturday,4,1,True,PlayStation 5,Asia,hardcore,106.0
4330,363,8.0,2026-01-24 12:35:18.196005,2026-01-24,12,Saturday,4,1,True,Xbox Series X,South America,hardcore,177.0
4331,213,10.0,2026-01-24 12:36:18.196005,2026-01-24,12,Saturday,4,1,True,Xbox Series X,Asia,regular,115.0
4332,348,1.0,2026-01-24 12:36:18.196005,2026-01-24,12,Saturday,4,1,True,PlayStation 5,South America,casual,43.0
4333,282,1.0,2026-01-24 12:36:18.196005,2026-01-24,12,Saturday,4,1,True,Xbox Series X,North America,regular,72.0
4334,46,4.0,2026-01-24 12:38:18.196005,2026-01-24,12,Saturday,4,1,True,Xbox Series X,North America,regular,76.0
4335,243,,2026-01-24 12:39:18.196005,2026-01-24,12,Saturday,4,1,True,PC,North America,hardcore,191.0
4336,61,1.0,2026-01-24 12:50:18.196005,2026-01-24,12,Saturday,4,1,True,Xbox Series X,Asia,casual,35.0
4337,389,7.0,2026-01-24 12:54:18.196005,2026-01-24,12,Saturday,4,1,True,PC,North America,regular,98.0
4338,285,6.0,2026-01-24 13:00:18.196005,2026-01-24,13,Saturday,4,1,True,PlayStation 5,Oceania,regular,84.0
4339,243,,2026-01-24 13:03:18.196005,2026-01-24,13,Saturday,4,1,True,PC,North America,hardcore,127.0
4340,197,,2026-01-24 13:10:18.196005,2026-01-24,13,Saturday,4,1,True,PlayStation 5,Europe,hardcore,197.0
4341,333,8.0,2026-01-24 13:14:18.196005,2026-01-24,13,Saturday,4,1,True,PlayStation 5,Europe,regular,113.0
4342,127,10.0,2026-01-24 13:15:18.196005,2026-01-24,13,Saturday,4,1,True,Xbox Series X,Asia,hardcore,161.0
4343,318,4.0,2026-01-24 13:21:18.196005,2026-01-24,13,Saturday,4,1,True,PlayStation 5,South America,hardcore,256.0
4344,79,,2026-01-24 13:23:18.196005,2026-01-24,13,Saturday,4,1,True,PC,Europe,casual,36.0
4345,93,7.0,2026-01-24 13:24:18.196005,2026-01-24,13,Saturday,4,1,True,PC,Asia,casual,52.0
4346,326,4.0,2026-01-24 13:31:18.196005,2026-01-24,13,Saturday,4,1,True,PC,North America,hardcore,176.0
4347,256,,2026-01-24 13:32:18.196005,2026-01-24,13,Saturday,4,1,True,PlayStation 5,Asia,hardcore,239.0
4348,209,1.0,2026-01-24 13:34:18.196005,2026-01-24,13,Saturday,4,1,True,PC,North America,regular,111.0
4349,367,,2026-01-24 13:38:18.196005,2026-01-24,13,Saturday,4,1,True,PlayStation 5,Asia,hardcore,224.0
4350,153,,2026-01-24 13:40:18.196005,2026-01-24,13,Saturday,4,1,True,PC,South America,hardcore,246.0
4351,160,6.0,2026-01-24 13:55:18.196005,2026-01-24,13,Saturday,4,1,True,Xbox Series X,Europe,regular,104.0
4352,260,9.0,2026-01-24 14:01:18.196005,2026-01-24,14,Saturday,4,1,True,Xbox Series X,North America,hardcore,223.0
4353,386,9.0,2026-01-24 14:05:18.196005,2026-01-24,14,Saturday,4,1,True,PC,North America,casual,42.0
4354,387,1.0,2026-01-24 14:07:18.196005,2026-01-24,14,Saturday,4,1,True,Xbox Series X,North America,regular,96.0
4355,188,,2026-01-24 14:11:18.196005,2026-01-24,14,Saturday,4,1,True,PlayStation 5,Asia,regular,107.0
4356,326,4.0,2026-01-24 14:13:18.196005,2026-01-24,14,Saturday,4,1,True,PC,North America,hardcore,180.0
4357,18,8.0,2026-01-24 14:16:18.196005,2026-01-24,14,Saturday,4,1,True,PC,Europe,regular,79.0
4358,342,10.0,2026-01-24 14:21:18.196005,2026-01-24,14,Saturday,4,1,True,PlayStation 5,Europe,regular,60.0
4359,227,6.0,2026-01-24 14:23:18.196005,2026-01-24,14,Saturday,4,1,True,Xbox Series X,Europe,regular,88.0
4360,363,8.0,2026-01-24 14:24:18.196005,2026-01-24,14,Saturday,4,1,True,Xbox Series X,South America,hardcore,265.0
4361,224,6.0,2026-01-24 14:28:18.196005,2026-01-24,14,Saturday,4,1,True,Xbox Series X,Europe,regular,114.0
4362,154,,2026-01-24 14:29:18.196005,2026-01-24,14,Saturday,4,1,True,PlayStation 5,Europe,regular,51.0
4363,405,10.0,2026-01-24 14:32:18.196005,2026-01-24,14,Saturday,4,1,True,Xbox Series X,Asia,hardcore,100.0
4364,142,8.0,2026-01-24 14:35:18.196005,2026-01-24,14,Saturday,4,1,True,Xbox Series X,Asia,regular,104.0
4365,134,,2026-01-24 14:43:18.196005,2026-01-24,14,Saturday,4,1,True,PC,North America,regular,90.0
4366,412,8.0,2026-01-24 14:49:18.196005,2026-01-24,14,Saturday,4,1,True,PlayStation 5,Europe,casual,58.0
4367,231,3.0,2026-01-24 14:51:18.196005,2026-01-24,14,Saturday,4,1,True,Xbox Series X,Europe,casual,48.0
4368,142,8.0,2026-01-24 14:57:18.196005,2026-01-24,14,Saturday,4,1,True,Xbox Series X,Asia,regular,117.0
